date;heure;GEN;LOGNES;AUT;PA15L;CERGY;NOGENT;A1;RN2;DEF;RUR-NO;PA18;OPERA;RAMBO;BOB;PA04C;RUR_S;RN6;HAUS;VITRY;RD934;BASCH;ELYS;BP_EST;TREMB
25/04/2017;10;32;19;27;28;14;n/d;48;47;21;19;18;25;17;15;21;10;17;30;25;26;44;n/d;34;15
25/04/2017;11;23;18;27;22;13;24;41;46;17;11;19;24;18;17;18;11;28;26;22;22;32;n/d;27;15
25/04/2017;12;17;19;34;21;10;20;38;21;17;15;17;28;11;23;20;18;26;26;22;27;25;n/d;29;13
25/04/2017;13;20;18;32;18;10;30;35;26;18;11;18;27;12;n/d;22;n/d;29;23;21;21;29;n/d;31;11
25/04/2017;14;16;14;33;20;11;18;34;21;18;8;13;33;10;26;17;n/d;21;24;15;22;32;n/d;30;7
25/04/2017;15;11;9;34;13;10;13;33;36;18;10;12;20;11;14;14;19;21;20;20;19;22;n/d;23;10
25/04/2017;16;11;8;30;22;7;12;31;20;14;7;17;17;9;9;12;22;19;20;9;19;17;n/d;21;8
25/04/2017;17;12;8;26;18;7;11;29;14;14;7;14;17;11;12;14;14;19;20;11;19;18;n/d;19;10
25/04/2017;18;11;10;25;16;11;10;27;13;13;12;13;17;10;11;13;9;21;19;15;22;24;n/d;21;9
25/04/2017;19;10;9;22;16;11;10;22;16;13;10;11;23;16;8;14;13;20;17;15;20;22;n/d;22;10
25/04/2017;20;12;11;22;17;11;11;30;22;11;8;14;15;11;9;14;9;22;21;15;27;27;n/d;21;12
25/04/2017;21;n/d;12;21;18;8;13;25;19;12;17;15;19;7;9;14;11;19;28;16;39;31;29;23;12
25/04/2017;22;13;11;22;16;9;14;32;16;12;8;15;20;7;10;11;12;14;25;17;14;31;28;22;11
25/04/2017;23;10;13;24;19;11;14;23;16;10;10;14;13;6;9;14;11;16;15;19;15;20;19;19;12
25/04/2017;24;12;12;25;19;10;13;16;12;10;11;13;19;7;12;16;10;12;17;15;12;16;12;21;13
26/04/2017;1;12;11;19;13;12;12;17;21;10;11;12;16;9;9;11;14;12;14;11;10;14;17;22;14
26/04/2017;2;15;12;14;16;13;12;13;16;12;20;11;11;10;11;12;9;18;32;13;9;14;10;11;9
26/04/2017;3;13;12;21;10;14;12;21;17;13;13;10;11;13;8;13;10;11;22;18;13;20;19;22;11
26/04/2017;4;12;14;35;16;10;15;29;20;13;11;11;11;12;12;14;8;14;17;13;21;21;19;22;13
26/04/2017;5;14;16;49;13;15;15;39;26;13;11;13;18;8;12;12;8;21;19;16;33;30;n/d;21;12
26/04/2017;6;18;16;46;14;19;16;53;25;15;12;18;25;12;13;15;8;25;24;17;41;35;n/d;39;16
26/04/2017;7;30;20;19;22;24;20;36;31;25;13;22;21;13;28;20;9;26;30;21;41;35;n/d;29;19
26/04/2017;8;30;21;31;29;13;21;38;31;28;10;28;30;10;20;21;10;30;38;27;35;39;n/d;n/d;15
26/04/2017;9;21;19;39;24;14;26;51;42;26;n/d;18;30;6;28;15;19;25;31;21;35;37;n/d;n/d;11
26/04/2017;10;18;13;36;21;11;22;42;41;21;n/d;15;24;12;20;9;25;17;27;17;29;30;n/d;n/d;12
26/04/2017;11;21;15;30;19;15;16;41;23;18;n/d;16;27;10;14;14;17;19;24;20;22;35;n/d;20;13
26/04/2017;12;23;15;22;15;8;14;41;35;15;n/d;16;17;9;13;15;12;24;25;19;34;32;n/d;30;n/d
26/04/2017;13;18;11;21;19;n/d;14;47;38;17;n/d;13;19;8;15;14;n/d;18;36;7;41;34;n/d;14;n/d
26/04/2017;14;21;17;14;11;n/d;15;34;26;14;n/d;13;14;8;10;14;n/d;26;22;19;36;24;n/d;26;n/d
26/04/2017;15;13;10;15;14;n/d;9;32;11;13;n/d;10;11;8;8;16;13;20;27;11;34;28;n/d;32;n/d
26/04/2017;16;18;10;24;20;n/d;10;58;28;13;n/d;13;22;7;5;18;9;13;41;10;18;32;n/d;22;11
26/04/2017;17;10;6;31;12;n/d;7;27;22;13;n/d;12;16;9;5;11;n/d;20;21;10;12;19;n/d;25;9
26/04/2017;18;7;9;37;11;n/d;9;30;16;12;n/d;9;16;11;5;13;n/d;15;18;10;13;21;35;n/d;11
26/04/2017;19;7;16;30;10;n/d;9;26;20;12;n/d;11;20;10;8;12;n/d;14;15;22;24;23;32;18;8
26/04/2017;20;10;12;28;13;n/d;9;23;18;13;n/d;10;19;7;8;14;n/d;11;17;11;24;27;18;24;12
26/04/2017;21;11;15;19;13;n/d;10;20;15;11;n/d;11;18;5;12;13;9;13;13;14;9;20;22;23;14
26/04/2017;22;13;8;36;14;n/d;11;27;21;12;n/d;12;23;7;10;13;9;10;14;16;11;25;21;15;8
26/04/2017;23;13;9;35;19;n/d;10;27;15;12;n/d;13;21;9;12;13;9;14;16;16;16;24;21;15;12
26/04/2017;24;12;13;23;17;n/d;13;19;19;14;n/d;14;19;9;9;14;12;11;14;14;8;18;21;20;17
27/04/2017;1;12;13;27;13;n/d;12;11;18;13;n/d;12;12;5;14;13;8;15;20;10;10;21;16;16;11
27/04/2017;2;12;14;20;16;n/d;12;20;14;10;n/d;12;13;6;11;14;10;17;15;11;15;20;17;17;10
27/04/2017;3;12;17;30;15;n/d;12;22;12;12;n/d;12;14;7;9;14;10;19;18;13;18;19;16;26;11
27/04/2017;4;12;16;43;14;n/d;11;32;26;11;n/d;12;14;14;7;13;9;25;16;18;30;23;21;25;12
27/04/2017;5;13;13;57;15;n/d;12;56;37;10;n/d;14;19;9;7;15;10;30;16;21;40;33;32;37;12
27/04/2017;6;18;15;51;21;n/d;15;61;30;14;n/d;18;22;11;12;16;7;27;26;26;52;42;39;30;11
27/04/2017;7;24;19;25;24;n/d;18;55;39;20;n/d;23;28;8;12;21;9;33;28;30;58;36;40;29;16
27/04/2017;8;30;21;33;28;n/d;22;50;22;26;n/d;28;30;12;11;28;13;29;29;33;55;38;46;36;15
27/04/2017;9;25;17;48;30;n/d;22;44;30;27;n/d;20;30;8;17;24;16;28;27;22;n/d;39;46;32;11
27/04/2017;10;18;15;33;26;n/d;17;49;32;18;n/d;16;26;8;14;21;10;24;30;17;n/d;42;41;30;13
27/04/2017;11;21;14;25;20;n/d;15;42;n/d;17;n/d;16;n/d;8;13;25;19;22;17;15;38;36;47;22;11
27/04/2017;12;11;15;35;12;n/d;13;45;19;13;n/d;n/d;n/d;5;8;18;15;21;28;14;29;28;n/d;12;6
27/04/2017;13;18;11;18;22;n/d;14;47;28;13;n/d;18;18;6;15;15;12;19;24;24;24;50;n/d;34;10
27/04/2017;14;21;13;25;15;n/d;15;47;30;14;n/d;13;12;6;26;15;10;26;21;n/d;26;30;n/d;14;9
27/04/2017;15;26;12;23;19;n/d;18;35;31;15;n/d;11;23;8;12;15;8;15;26;19;37;35;n/d;26;14
27/04/2017;16;21;13;21;11;n/d;15;26;24;16;n/d;14;11;7;10;14;7;19;22;17;26;25;n/d;26;12
27/04/2017;17;13;11;21;16;n/d;11;25;19;21;n/d;10;20;6;9;11;19;21;21;15;24;32;n/d;19;9
27/04/2017;18;13;11;21;15;n/d;14;28;14;16;n/d;12;22;11;7;13;10;19;18;18;30;20;n/d;14;8
27/04/2017;19;11;10;25;17;n/d;10;27;17;13;n/d;11;14;8;6;14;12;19;9;15;33;26;n/d;12;11
27/04/2017;20;15;12;35;18;n/d;11;27;19;14;n/d;12;14;8;10;15;7;19;20;15;25;29;29;15;10
27/04/2017;21;20;13;54;19;n/d;14;32;24;14;n/d;15;18;9;9;18;9;13;22;18;24;26;31;20;13
27/04/2017;22;23;18;52;19;n/d;18;31;17;17;n/d;17;23;12;16;19;9;22;24;16;20;30;27;17;16
27/04/2017;23;21;24;47;21;n/d;19;38;22;16;n/d;18;22;16;14;20;7;21;25;16;19;28;34;22;18
27/04/2017;24;20;23;37;17;n/d;20;36;27;20;n/d;19;22;13;17;20;7;18;27;23;16;25;29;21;20
28/04/2017;1;20;25;19;19;n/d;20;33;24;16;n/d;18;18;12;24;19;10;21;24;16;21;22;24;25;23
28/04/2017;2;17;24;21;14;n/d;22;32;21;14;n/d;17;19;13;19;18;13;21;23;16;14;24;21;23;21
28/04/2017;3;16;26;25;17;n/d;21;37;20;17;n/d;17;14;14;13;20;10;19;18;16;15;23;23;16;22
28/04/2017;4;17;25;31;17;n/d;24;47;23;18;n/d;17;20;18;16;19;15;24;21;20;18;23;23;26;22
28/04/2017;5;19;23;42;17;n/d;21;40;21;16;n/d;16;20;12;10;17;16;30;21;21;23;20;16;15;20
28/04/2017;6;15;24;35;13;n/d;17;43;25;15;n/d;12;21;n/d;13;18;17;22;25;19;46;27;22;27;19
28/04/2017;7;15;22;27;14;n/d;18;44;20;19;n/d;14;25;9;18;15;9;34;23;14;63;29;21;17;16
28/04/2017;8;13;21;24;22;n/d;17;n/d;21;21;n/d;16;27;9;16;17;7;30;25;17;40;29;23;19;18
28/04/2017;9;15;20;26;17;n/d;19;n/d;25;19;n/d;18;18;10;23;22;8;22;26;15;36;30;37;17;16
28/04/2017;10;19;20;36;18;n/d;21;n/d;48;24;8;19;28;9;14;22;7;19;35;23;43;36;45;20;17
28/04/2017;11;22;20;33;19;5;21;79;30;21;13;20;30;15;16;25;5;22;29;22;35;36;45;21;18
28/04/2017;12;21;17;31;18;9;24;65;31;21;10;20;34;10;23;24;6;23;34;15;35;29;51;35;18
28/04/2017;13;17;17;32;16;15;27;64;40;23;9;18;21;9;30;21;10;21;31;18;30;25;34;27;19
28/04/2017;14;17;13;25;15;11;17;34;29;23;15;17;29;10;15;18;8;21;26;16;20;35;55;22;17
28/04/2017;15;16;16;28;10;8;17;60;38;20;11;16;31;7;15;18;8;19;32;15;30;26;35;18;14
28/04/2017;16;n/d;18;28;10;7;19;43;36;16;8;15;33;6;12;19;7;17;17;12;46;23;40;16;13
28/04/2017;17;11;17;35;13;7;17;31;15;19;9;15;21;5;n/d;16;6;17;17;15;53;34;21;21;11
28/04/2017;18;11;15;30;10;8;12;35;27;15;11;12;18;7;n/d;14;5;22;20;13;34;31;29;15;12
28/04/2017;19;12;19;41;12;10;14;56;19;15;11;10;16;8;8;17;4;23;22;15;17;30;25;19;17
28/04/2017;20;13;23;38;12;17;18;46;20;16;8;15;14;20;12;19;3;27;21;17;31;29;25;32;26
28/04/2017;21;14;22;45;16;19;26;39;30;24;23;15;21;18;12;23;7;27;26;21;22;35;35;34;30
28/04/2017;22;22;25;38;15;18;30;56;39;21;14;21;22;18;34;21;10;32;21;22;27;33;35;53;29
28/04/2017;23;27;27;57;18;23;31;60;36;21;18;28;29;15;33;27;12;29;29;32;17;42;31;49;33
28/04/2017;24;30;25;58;17;18;32;43;31;22;10;29;38;12;30;34;10;31;35;32;20;37;43;37;35
29/04/2017;1;28;24;39;20;22;31;53;41;26;10;28;38;10;34;32;12;27;34;32;16;33;40;39;31
29/04/2017;2;29;26;43;21;19;32;45;37;24;12;29;31;10;36;27;12;21;27;36;13;33;33;39;24
29/04/2017;3;26;24;38;19;16;32;45;36;25;14;32;30;13;37;33;8;25;28;32;10;32;40;42;20
29/04/2017;4;29;27;54;26;14;29;54;40;25;14;33;34;15;31;35;5;19;43;31;12;37;54;44;20
29/04/2017;5;26;29;54;29;13;30;46;42;27;12;34;39;12;35;35;6;24;40;35;16;46;n/d;39;20
29/04/2017;6;27;30;65;31;13;32;53;42;30;11;41;41;18;24;39;9;23;39;30;24;46;n/d;52;22
29/04/2017;7;32;26;51;38;13;34;59;64;36;8;40;45;18;26;37;9;25;41;30;17;52;n/d;50;21
29/04/2017;8;39;26;50;28;19;30;62;55;39;16;33;35;19;22;37;11;28;38;28;24;49;n/d;43;22
29/04/2017;9;41;22;41;26;25;30;40;41;33;31;28;30;16;24;34;10;22;32;29;15;49;n/d;44;27
29/04/2017;10;30;23;37;19;26;27;33;37;27;28;27;28;11;17;30;16;18;25;13;22;47;n/d;50;25
29/04/2017;11;20;18;34;18;24;18;29;29;25;29;24;17;10;n/d;23;8;21;24;18;16;31;n/d;35;17
29/04/2017;12;16;14;30;16;11;17;28;28;21;38;19;18;9;n/d;20;8;16;27;18;15;27;n/d;32;12
29/04/2017;13;21;16;21;14;11;15;32;26;17;31;15;20;8;n/d;20;6;15;23;21;16;28;n/d;32;17
29/04/2017;14;24;14;18;15;10;12;28;24;19;18;15;26;8;10;16;5;16;25;11;15;27;n/d;25;15
29/04/2017;15;17;13;28;13;11;11;32;22;15;20;13;20;7;10;13;6;15;29;11;17;26;n/d;25;13
29/04/2017;16;34;11;22;15;9;11;23;18;13;16;10;22;7;9;13;3;16;27;13;11;27;n/d;25;12
29/04/2017;17;11;13;27;11;12;12;28;24;13;14;10;17;5;13;13;6;16;25;10;16;24;n/d;20;14
29/04/2017;18;12;9;18;15;8;11;23;24;13;12;11;16;6;11;13;8;15;22;10;13;26;n/d;26;13
29/04/2017;19;13;14;22;9;10;10;24;30;11;13;14;14;11;12;13;8;22;20;9;19;25;n/d;28;12
29/04/2017;20;13;17;23;17;11;15;26;25;11;11;15;18;8;13;16;6;26;19;9;13;28;n/d;29;15
29/04/2017;21;16;19;25;18;14;16;25;28;13;21;16;28;12;13;19;9;21;23;16;28;29;n/d;29;19
29/04/2017;22;17;15;25;15;18;14;34;28;14;21;17;32;8;13;17;7;16;23;13;23;24;n/d;22;17
29/04/2017;23;16;15;23;17;17;12;26;19;15;15;16;24;13;10;15;9;16;21;13;21;27;n/d;22;16
29/04/2017;24;16;14;19;16;13;12;21;21;14;15;17;17;13;14;17;9;20;18;12;16;20;n/d;22;17
30/04/2017;1;15;11;14;14;10;12;14;20;13;18;16;14;9;11;15;7;11;15;8;11;19;n/d;25;16
30/04/2017;2;14;11;17;10;12;13;20;16;12;13;n/d;15;6;9;12;5;12;14;8;14;18;n/d;29;14
30/04/2017;3;15;13;19;10;10;12;30;23;11;10;n/d;14;6;13;13;6;12;18;10;11;16;16;16;14
30/04/2017;4;15;12;13;11;11;10;36;24;11;13;12;13;7;8;11;7;12;16;10;12;20;13;24;12
30/04/2017;5;14;12;14;15;9;10;24;18;9;12;10;16;6;11;11;6;14;9;15;12;19;31;20;12
30/04/2017;6;12;11;14;9;11;11;27;20;8;10;11;25;4;8;12;7;14;19;9;10;17;22;15;11
30/04/2017;7;11;11;12;12;9;11;21;20;12;13;11;18;7;5;12;5;12;22;15;12;20;n/d;18;11
30/04/2017;8;10;14;15;12;11;9;25;24;11;9;9;24;7;7;12;6;18;20;10;14;19;n/d;21;10
30/04/2017;9;9;12;15;15;7;9;29;26;10;7;10;25;7;11;11;7;11;24;15;23;27;n/d;20;8
30/04/2017;10;11;13;16;11;11;n/d;26;21;9;16;10;32;6;14;12;9;17;21;14;18;36;n/d;20;9
30/04/2017;11;17;14;23;22;13;11;33;28;11;15;9;22;14;13;13;7;21;27;11;23;37;n/d;30;10
30/04/2017;12;13;15;33;13;12;11;43;34;10;15;12;15;9;16;13;13;15;30;19;18;41;n/d;36;12
30/04/2017;13;13;16;23;21;15;17;46;24;11;15;11;13;8;20;15;9;18;33;17;30;31;n/d;35;23
30/04/2017;14;14;13;26;13;10;14;42;23;13;12;12;28;5;20;16;8;21;30;16;19;29;n/d;40;12
30/04/2017;15;11;13;28;14;13;11;27;30;11;11;12;31;10;11;13;5;20;32;19;21;25;n/d;19;11
30/04/2017;16;12;15;23;22;13;12;39;28;13;19;14;20;12;16;14;10;18;31;18;14;32;n/d;23;16
30/04/2017;17;26;14;22;13;9;13;71;69;9;8;23;14;7;16;16;6;23;28;15;20;27;n/d;40;13
30/04/2017;18;n/d;11;22;7;7;9;26;30;5;8;11;17;2;8;12;2;13;14;8;13;15;14;19;8
30/04/2017;19;n/d;10;13;9;6;6;39;20;5;8;9;14;5;5;10;2;12;11;9;8;12;14;32;4
30/04/2017;20;n/d;8;16;8;6;7;37;16;7;7;11;9;10;7;8;6;10;12;10;10;12;12;24;7
30/04/2017;21;n/d;6;15;7;6;6;n/d;11;6;4;11;9;6;6;9;4;12;10;6;8;13;10;17;7
30/04/2017;22;n/d;8;13;10;7;4;n/d;16;6;4;n/d;11;3;6;12;2;8;12;6;6;13;8;14;6
30/04/2017;23;n/d;10;9;7;6;5;22;15;5;7;n/d;12;3;6;11;4;6;16;4;6;12;13;14;5
30/04/2017;24;n/d;7;13;9;7;11;17;11;6;6;8;9;3;6;7;6;12;14;5;14;12;n/d;13;8
01/05/2017;1;6;7;10;8;6;9;18;21;5;10;6;13;6;8;10;8;11;11;12;11;14;n/d;10;10
01/05/2017;2;6;6;8;11;5;8;17;17;5;10;8;7;7;7;8;6;9;12;11;9;13;n/d;9;8
01/05/2017;3;6;7;6;10;5;7;14;7;5;6;8;10;4;7;7;6;6;9;9;6;14;13;14;7
01/05/2017;4;5;9;6;8;4;8;26;13;4;3;6;3;3;6;5;3;9;8;7;5;8;20;9;6
01/05/2017;5;3;8;5;4;3;4;25;11;4;1;3;n/d;3;3;4;1;9;6;9;7;7;14;12;4
01/05/2017;6;1;8;6;3;5;3;15;13;3;1;3;17;3;2;4;2;10;8;7;6;10;n/d;12;3
01/05/2017;7;1;6;9;12;5;4;23;18;6;6;4;12;6;3;6;7;10;11;9;6;13;n/d;13;4
01/05/2017;8;7;10;18;17;6;8;43;17;12;9;7;19;14;9;19;15;22;20;18;22;21;n/d;18;8
01/05/2017;9;15;13;28;23;14;14;72;36;12;18;12;19;16;16;22;15;30;22;24;30;45;n/d;40;10
01/05/2017;10;19;14;30;22;14;15;59;32;12;19;21;16;17;16;24;14;27;28;26;29;36;n/d;39;15
01/05/2017;11;15;19;37;31;19;17;65;35;12;21;24;19;22;22;22;13;30;28;19;31;41;n/d;40;19
01/05/2017;12;16;25;25;26;18;23;45;38;16;14;20;21;17;22;20;12;20;26;24;23;38;n/d;35;16
01/05/2017;13;14;20;24;18;12;20;48;35;14;17;19;11;18;12;21;15;25;23;22;17;31;n/d;31;12
01/05/2017;14;13;14;27;20;12;15;56;40;20;14;15;5;11;15;19;11;24;28;23;19;28;n/d;32;14
01/05/2017;15;10;12;19;16;13;14;38;30;19;21;14;20;11;15;19;13;18;24;16;18;29;n/d;21;13
01/05/2017;16;10;13;16;15;12;12;38;24;11;14;14;31;15;15;21;9;22;19;10;22;21;30;32;14
01/05/2017;17;10;19;17;19;8;13;40;27;12;11;13;23;14;16;18;7;19;20;14;24;25;32;28;14
01/05/2017;18;11;20;19;17;12;14;32;26;14;17;16;17;12;10;17;12;20;19;15;19;25;25;28;12
01/05/2017;19;12;14;21;12;10;14;35;30;12;10;17;24;19;10;19;13;15;25;13;16;23;33;27;12
01/05/2017;20;10;15;17;12;12;12;38;26;9;6;12;24;13;6;13;7;11;13;14;13;23;26;31;13
01/05/2017;21;9;14;17;10;6;12;29;28;8;2;9;21;7;16;15;5;14;22;15;15;23;24;n/d;13
01/05/2017;22;9;15;18;9;4;11;41;23;8;0;10;25;5;10;18;7;14;17;9;13;25;24;33;13
01/05/2017;23;7;12;19;11;5;10;32;24;8;4;9;n/d;6;8;12;7;10;14;12;12;17;19;19;13
01/05/2017;24;6;11;14;9;6;11;21;13;8;7;8;9;4;9;11;6;12;13;11;8;19;15;27;11
02/05/2017;1;6;11;11;9;6;11;33;13;7;6;20;14;3;10;9;5;9;9;14;14;13;19;20;11
02/05/2017;2;6;9;7;10;7;9;27;15;6;6;10;17;4;7;10;4;10;12;16;11;12;11;14;13
02/05/2017;3;9;9;12;11;10;9;19;21;8;8;8;17;8;7;11;3;10;13;11;8;11;16;22;12
02/05/2017;4;12;8;15;14;10;9;29;25;9;8;8;11;6;8;11;3;11;14;9;21;18;15;31;11
02/05/2017;5;12;8;28;9;12;9;53;34;10;11;9;7;2;10;12;5;17;24;9;20;24;24;45;10
02/05/2017;6;16;12;24;12;20;9;39;31;12;14;11;7;7;15;13;3;17;31;8;28;30;24;55;14
02/05/2017;7;21;13;20;13;17;11;43;37;12;12;12;17;7;19;14;5;23;28;18;38;25;40;37;17
02/05/2017;8;21;15;19;12;15;16;44;32;15;16;17;23;5;11;12;3;34;25;12;40;22;49;24;17
02/05/2017;9;19;5;34;13;10;11;46;28;15;8;12;8;8;17;n/d;3;20;28;17;26;36;33;25;13
02/05/2017;10;16;n/d;33;18;7;9;38;32;17;12;15;12;8;9;n/d;4;29;42;15;21;30;32;28;9
02/05/2017;11;13;8;24;17;10;11;42;32;21;11;16;9;5;13;n/d;5;20;24;10;22;30;32;31;7
02/05/2017;12;13;14;28;10;9;13;38;32;18;8;17;n/d;11;40;15;5;20;27;13;24;24;39;33;11
02/05/2017;13;13;10;32;19;10;16;37;23;25;13;14;20;10;28;13;8;22;18;17;37;29;31;21;13
02/05/2017;14;12;13;33;19;12;15;40;69;24;13;13;18;17;30;n/d;10;22;25;18;32;28;36;22;12
02/05/2017;15;20;15;36;18;11;14;36;34;23;17;13;19;6;10;13;19;20;20;21;34;27;33;45;15
02/05/2017;16;20;14;29;16;13;16;38;43;21;16;15;24;9;13;14;15;24;24;18;32;32;35;22;14
02/05/2017;17;18;16;21;18;10;16;34;38;22;13;21;27;11;15;19;13;19;25;17;33;28;39;24;15
02/05/2017;18;20;13;29;19;22;17;46;32;23;19;17;27;10;12;17;14;20;23;20;33;26;46;25;17
02/05/2017;19;25;17;43;28;15;20;45;31;23;22;22;31;14;12;21;11;17;22;27;30;43;38;39;20
02/05/2017;20;22;26;40;22;20;22;48;30;24;26;25;38;16;15;24;10;24;23;26;22;40;37;34;22
02/05/2017;21;24;27;35;24;20;27;43;31;25;16;28;35;13;14;27;12;28;26;27;20;48;36;37;26
02/05/2017;22;24;25;26;21;17;26;37;31;21;13;27;33;16;13;25;16;27;24;17;20;32;33;23;20
02/05/2017;23;24;24;23;17;9;20;30;20;19;8;21;22;14;14;21;19;29;15;14;23;23;30;25;14
02/05/2017;24;14;13;20;11;9;15;16;15;15;4;15;18;12;10;16;17;27;17;11;17;13;14;18;10
03/05/2017;1;10;12;12;8;5;12;12;11;11;3;10;16;12;13;10;16;21;14;12;14;17;14;7;15
03/05/2017;2;14;12;16;13;8;12;23;19;11;7;14;19;11;11;11;13;15;14;20;12;17;16;17;17
03/05/2017;3;16;13;17;17;9;17;20;20;16;9;18;22;12;18;17;13;17;15;15;18;22;16;20;15
03/05/2017;4;15;20;25;11;10;22;27;19;13;10;16;16;10;10;17;13;18;15;16;20;23;19;19;19
03/05/2017;5;16;22;37;18;18;24;49;24;17;15;20;25;9;20;21;12;19;18;18;33;28;30;32;19
03/05/2017;6;23;26;47;27;11;29;68;29;22;18;21;28;11;27;23;9;19;28;26;30;44;48;30;24
03/05/2017;7;32;33;27;24;22;34;74;47;21;19;36;40;11;34;33;7;27;40;38;34;52;60;37;38
03/05/2017;8;29;42;36;31;24;42;79;79;28;23;39;46;17;39;42;9;38;39;33;40;47;49;48;45
03/05/2017;9;36;48;50;36;32;49;57;60;40;30;44;50;19;n/d;43;13;30;44;39;35;51;53;44;50
03/05/2017;10;45;50;48;31;34;54;60;73;41;28;46;54;11;n/d;46;16;33;43;38;44;51;50;45;48
03/05/2017;11;46;48;53;38;26;51;54;53;44;n/d;47;49;15;n/d;44;16;40;40;38;41;50;45;50;44
03/05/2017;12;41;41;48;43;17;46;57;40;38;n/d;45;46;12;40;44;18;34;43;34;34;50;49;55;38
03/05/2017;13;39;38;46;31;20;43;64;41;45;13;41;52;11;28;41;12;39;41;33;27;42;42;46;36
03/05/2017;14;33;34;35;26;7;41;47;39;38;10;38;47;7;28;37;8;32;34;27;23;41;37;35;33
03/05/2017;15;24;31;33;17;10;42;26;37;29;9;32;41;4;17;35;5;24;21;28;23;36;32;35;29
03/05/2017;16;14;17;21;18;11;31;31;17;19;8;20;32;9;13;23;4;17;22;22;22;28;20;35;21
03/05/2017;17;15;24;31;18;12;22;44;19;22;12;18;24;13;12;20;5;20;16;21;21;28;22;34;19
03/05/2017;18;16;21;25;21;8;22;27;24;24;9;18;28;12;18;20;13;20;24;25;19;31;19;40;19
03/05/2017;19;20;18;34;25;17;21;35;25;26;17;21;24;12;12;22;10;20;25;24;16;27;20;41;17
03/05/2017;20;21;20;29;19;17;19;39;21;19;16;23;27;14;14;20;15;28;25;17;12;23;23;33;17
03/05/2017;21;20;19;26;18;14;19;38;27;17;14;20;28;17;20;20;17;16;22;21;15;30;26;21;20
03/05/2017;22;22;17;27;22;17;24;42;37;24;20;23;35;24;17;24;14;21;20;28;22;32;29;37;22
03/05/2017;23;26;21;34;23;16;27;52;34;25;20;27;31;23;19;25;19;22;20;33;17;32;27;30;23
03/05/2017;24;28;25;43;29;17;30;33;32;30;16;29;29;18;17;27;23;19;20;28;13;32;26;29;23
04/05/2017;1;27;27;39;25;21;29;30;27;27;21;29;31;20;21;29;21;24;23;27;20;33;34;29;24
04/05/2017;2;30;27;34;24;27;28;39;28;26;20;29;33;18;20;33;23;18;29;29;19;35;32;29;27
04/05/2017;3;31;28;37;25;26;29;44;32;28;29;31;34;19;24;33;21;15;32;31;15;39;33;28;29
04/05/2017;4;34;29;39;31;29;30;52;41;30;33;33;36;19;26;33;26;22;32;33;16;43;37;37;28
04/05/2017;5;39;31;57;34;30;32;67;43;34;30;36;41;25;29;36;20;33;35;37;19;50;40;42;27
04/05/2017;6;44;30;61;38;36;36;68;45;38;39;40;43;32;28;39;21;29;44;45;29;56;54;48;33
04/05/2017;7;45;33;47;49;37;50;77;48;45;37;44;52;26;27;43;28;28;44;44;41;54;58;50;39
04/05/2017;8;40;34;57;48;30;48;81;46;49;32;44;56;25;37;48;32;37;41;50;44;n/d;67;48;33
04/05/2017;9;36;27;66;41;25;46;73;52;49;24;40;47;30;34;44;29;36;38;49;40;n/d;51;45;29
04/05/2017;10;32;26;61;39;24;37;69;45;44;26;36;48;27;35;39;29;32;39;36;48;n/d;47;47;32
04/05/2017;11;28;25;49;35;22;34;71;45;39;26;36;45;27;24;35;23;37;33;32;34;n/d;47;56;30
04/05/2017;12;26;25;39;31;14;30;71;36;34;16;32;54;26;27;35;20;30;31;30;40;n/d;53;50;30
04/05/2017;13;25;25;34;27;16;27;64;46;31;16;30;44;22;17;30;17;29;33;16;37;38;51;34;23
04/05/2017;14;21;25;33;23;19;24;48;64;31;22;26;30;16;14;27;18;24;19;29;31;41;36;29;22
04/05/2017;15;19;19;24;15;15;20;68;32;24;17;14;29;14;19;19;8;22;30;24;18;34;38;35;21
04/05/2017;16;18;18;48;15;16;20;37;24;26;21;18;35;15;18;22;17;30;22;13;19;30;47;15;19
04/05/2017;17;22;17;51;23;20;18;46;33;24;22;22;32;19;22;25;8;22;23;22;25;32;44;35;18
04/05/2017;18;24;19;28;18;20;18;47;37;24;26;22;31;15;20;21;5;14;25;20;23;24;31;23;21
04/05/2017;19;26;23;50;20;20;21;55;44;23;29;28;30;10;28;26;6;19;28;19;22;43;36;28;22
04/05/2017;20;30;23;46;21;29;32;45;37;26;31;36;34;10;23;34;6;27;31;29;26;43;36;48;23
04/05/2017;21;26;38;38;24;33;30;40;31;27;35;29;29;14;23;30;9;30;20;33;20;34;29;44;24
04/05/2017;22;25;37;53;22;34;30;48;29;23;38;28;28;14;18;30;9;30;21;33;16;41;26;41;24
04/05/2017;23;26;33;50;29;38;32;52;32;26;41;28;30;17;18;32;19;22;31;31;13;37;33;43;25
04/05/2017;24;37;33;61;34;40;33;56;52;34;38;35;36;23;31;36;23;21;39;37;14;49;44;43;28
05/05/2017;1;45;41;69;46;39;40;62;53;43;39;43;n/d;27;34;46;13;20;43;43;11;52;46;53;39
05/05/2017;2;47;40;68;45;36;46;73;46;45;43;48;n/d;38;39;50;18;23;41;45;10;57;53;54;44
05/05/2017;3;46;43;86;48;37;48;73;53;46;39;49;52;35;39;52;28;22;47;53;13;57;46;52;42
