date;heure;GEN;GON;A1;RUR-SE;RN6;RAMBO;RUR_S;BOB;PA04C;VITRY;AUT;RUR_N;BP_EST
09/04/2017;8;46;40;51;22;26;24;29;44;n/d;35;50;32;42
09/04/2017;9;43;30;46;14;26;19;23;38;n/d;28;32;30;39
09/04/2017;10;43;33;33;11;21;19;17;26;39;24;25;25;30
09/04/2017;11;39;18;30;11;14;13;13;20;34;18;21;19;17
09/04/2017;12;29;11;21;6;14;8;10;9;22;10;15;13;8
09/04/2017;13;23;13;14;3;9;5;5;7;16;8;14;11;16
09/04/2017;14;21;10;14;2;7;6;0;9;14;7;17;9;13
09/04/2017;15;13;11;20;5;8;5;1;13;14;6;11;10;13
09/04/2017;16;13;14;17;3;6;3;1;11;12;7;11;10;16
09/04/2017;17;12;13;21;0;7;2;0;11;13;5;13;12;6
09/04/2017;18;12;12;23;4;13;4;0;15;14;7;23;13;17
09/04/2017;19;13;16;21;3;16;8;2;10;17;9;28;16;23
09/04/2017;20;13;15;25;1;18;6;2;25;24;10;29;19;27
09/04/2017;21;29;29;45;7;14;7;3;35;25;9;33;14;36
09/04/2017;22;50;22;48;5;20;8;4;27;23;11;35;12;47
09/04/2017;23;44;27;63;1;9;6;2;25;24;12;19;16;37
09/04/2017;24;44;23;60;2;5;3;3;23;21;7;12;10;29
10/04/2017;1;29;20;20;3;7;16;3;28;16;6;10;9;21
10/04/2017;2;19;17;25;1;8;19;7;17;15;9;12;19;18
10/04/2017;3;27;21;32;3;7;20;n/d;29;24;20;26;20;24
10/04/2017;4;37;26;43;6;12;18;15;41;35;31;35;23;41
10/04/2017;5;39;23;40;20;16;21;16;36;38;34;35;25;32
10/04/2017;6;31;23;37;25;35;23;19;20;37;28;33;23;28
10/04/2017;7;25;22;35;25;29;15;23;20;31;25;28;22;28
10/04/2017;8;23;24;26;21;25;24;20;21;27;23;23;21;20
10/04/2017;9;25;30;30;24;19;22;21;28;26;23;31;29;24
10/04/2017;10;29;24;32;23;21;21;27;25;30;23;30;27;32
10/04/2017;11;27;22;25;17;26;16;21;21;30;29;23;17;26
10/04/2017;12;19;14;21;20;18;12;21;16;23;13;20;10;17
10/04/2017;13;14;13;21;17;23;11;18;9;n/d;13;12;7;6
10/04/2017;14;12;10;15;11;20;8;8;9;n/d;12;9;6;8
10/04/2017;15;8;7;15;13;13;7;10;6;n/d;9;9;5;10
10/04/2017;16;9;6;14;9;12;6;7;6;n/d;6;10;5;8
10/04/2017;17;12;9;17;8;10;4;7;6;n/d;6;9;5;7
10/04/2017;18;10;6;13;6;7;2;4;6;n/d;7;10;3;6
10/04/2017;19;8;9;10;5;8;3;1;6;n/d;7;8;4;8
10/04/2017;20;8;7;14;9;6;6;2;7;n/d;8;7;3;10
10/04/2017;21;8;6;13;6;6;4;3;5;n/d;8;4;6;9
10/04/2017;22;7;8;11;6;7;2;5;7;n/d;6;12;5;11
10/04/2017;23;7;7;10;7;7;5;4;5;n/d;5;9;8;11
10/04/2017;24;8;8;9;7;4;2;5;4;n/d;9;10;7;9
11/04/2017;1;9;9;26;5;2;0;7;7;n/d;6;9;11;6
11/04/2017;2;10;11;25;7;7;1;6;7;n/d;3;8;8;6
11/04/2017;3;10;14;14;6;5;7;4;7;n/d;5;12;10;9
11/04/2017;4;9;13;15;3;4;7;6;10;n/d;8;12;9;18
11/04/2017;5;14;9;22;2;12;8;7;11;n/d;10;25;10;14
11/04/2017;6;15;11;21;3;10;7;6;14;n/d;11;27;10;29
11/04/2017;7;18;15;26;6;12;9;7;13;n/d;13;24;13;28
11/04/2017;8;18;19;28;8;11;10;9;17;n/d;14;27;11;24
11/04/2017;9;17;n/d;23;8;14;9;8;16;n/d;10;18;8;17
11/04/2017;10;12;n/d;15;8;10;6;7;8;n/d;12;9;7;10
11/04/2017;11;8;n/d;13;7;7;3;4;6;n/d;7;11;6;8
11/04/2017;12;5;n/d;14;5;5;5;4;3;n/d;4;10;5;11
11/04/2017;13;7;n/d;14;0;4;3;6;3;n/d;3;11;5;12
11/04/2017;14;6;n/d;13;1;3;1;6;6;7;5;10;3;14
11/04/2017;15;7;n/d;12;2;4;1;7;4;10;6;10;3;9
11/04/2017;16;6;n/d;16;0;3;2;7;1;9;7;9;6;8
11/04/2017;17;5;n/d;16;2;5;4;5;3;9;6;10;10;10
11/04/2017;18;5;n/d;21;1;7;4;4;4;9;5;13;7;7
11/04/2017;19;9;n/d;16;3;8;3;3;3;10;7;21;9;27
11/04/2017;20;n/d;n/d;24;4;15;2;2;8;13;11;22;6;13
11/04/2017;21;n/d;n/d;23;6;17;7;4;12;15;15;15;10;22
11/04/2017;22;n/d;n/d;23;5;41;9;4;18;15;14;11;7;26
11/04/2017;23;n/d;n/d;13;1;24;6;3;9;15;14;6;9;7
11/04/2017;24;10;n/d;11;2;n/d;2;7;9;11;11;9;7;15
12/04/2017;1;10;n/d;17;6;12;5;11;10;9;6;10;6;15
12/04/2017;2;10;n/d;10;10;10;8;6;13;8;10;7;4;21
12/04/2017;3;9;n/d;16;10;11;6;7;9;10;10;8;6;10
12/04/2017;4;10;n/d;18;13;13;4;6;9;9;9;13;5;23
12/04/2017;5;11;n/d;25;9;17;5;8;11;8;11;15;4;18
12/04/2017;6;12;n/d;27;7;19;4;6;10;8;8;26;13;8
12/04/2017;7;13;n/d;25;8;21;4;3;15;12;9;19;12;9
12/04/2017;8;13;n/d;23;5;15;7;3;17;12;9;12;7;7
12/04/2017;9;9;n/d;23;3;11;6;n/d;12;11;7;7;3;4
12/04/2017;10;7;n/d;26;9;8;7;n/d;8;10;6;6;6;4
12/04/2017;11;9;n/d;22;8;6;4;11;6;10;6;6;7;4
12/04/2017;12;7;n/d;21;8;5;n/d;8;9;11;5;7;8;3
12/04/2017;13;6;n/d;24;7;8;4;5;8;10;n/d;6;6;4
12/04/2017;14;6;n/d;30;4;8;3;2;15;9;n/d;10;5;4
12/04/2017;15;6;n/d;19;3;6;3;3;8;10;4;8;5;5
12/04/2017;16;7;n/d;20;3;13;4;4;2;11;4;6;6;5
12/04/2017;17;8;n/d;16;3;9;4;3;3;11;2;6;10;5
12/04/2017;18;9;n/d;20;2;7;10;4;6;13;2;6;10;6
12/04/2017;19;10;n/d;18;5;11;8;4;12;13;6;9;10;11
12/04/2017;20;9;n/d;28;5;13;7;6;9;14;7;11;10;13
12/04/2017;21;8;n/d;12;8;11;6;4;9;12;9;11;12;8
12/04/2017;22;9;n/d;19;8;10;5;2;8;11;9;16;8;9
12/04/2017;23;12;n/d;17;5;6;6;6;8;12;11;13;7;13
12/04/2017;24;9;n/d;11;3;2;6;6;9;12;14;11;10;9
13/04/2017;1;6;n/d;9;5;11;n/d;4;8;10;11;6;7;7
13/04/2017;2;8;n/d;7;4;7;n/d;5;5;9;7;7;5;9
13/04/2017;3;8;n/d;14;6;5;n/d;6;5;10;7;6;6;9
13/04/2017;4;8;n/d;22;5;4;5;3;11;13;12;11;9;10
13/04/2017;5;13;n/d;30;4;7;8;2;15;15;14;21;7;10
13/04/2017;6;15;n/d;20;6;14;8;6;12;16;15;18;17;18
13/04/2017;7;16;n/d;17;6;12;20;7;17;17;18;13;12;18
13/04/2017;8;14;n/d;20;8;14;14;10;17;18;14;18;13;16
13/04/2017;9;15;n/d;17;11;19;13;11;n/d;19;13;19;10;15
13/04/2017;10;14;n/d;23;14;15;9;16;16;18;12;16;8;20
13/04/2017;11;13;n/d;25;10;10;n/d;10;10;17;11;12;6;13
13/04/2017;12;11;11;15;6;17;8;9;10;14;10;12;7;10
13/04/2017;13;10;7;25;7;13;3;6;8;9;7;12;6;7
13/04/2017;14;8;6;20;6;10;1;6;9;10;9;10;9;7
13/04/2017;15;7;4;16;8;7;1;5;5;9;10;11;7;9
13/04/2017;16;9;11;17;7;4;2;4;3;11;10;18;11;7
13/04/2017;17;10;9;18;6;6;5;5;5;14;9;14;9;7
13/04/2017;18;10;12;21;4;10;3;n/d;6;13;8;16;6;10
13/04/2017;19;12;9;22;5;10;n/d;n/d;7;15;8;17;9;16
13/04/2017;20;12;9;22;5;12;3;5;11;18;10;21;n/d;20
13/04/2017;21;14;13;13;8;9;6;n/d;16;18;12;20;n/d;19
13/04/2017;22;16;14;14;6;12;5;6;14;16;12;17;11;22
13/04/2017;23;16;15;17;5;10;6;6;13;16;14;17;7;19
13/04/2017;24;14;13;12;6;11;5;6;14;15;11;14;6;11
14/04/2017;1;9;11;9;7;9;10;8;8;n/d;11;11;7;10
14/04/2017;2;8;7;14;7;6;8;7;7;n/d;12;6;7;10
14/04/2017;3;8;9;19;8;8;4;7;6;n/d;10;8;6;11
14/04/2017;4;11;9;21;9;8;6;7;6;14;9;16;7;16
14/04/2017;5;11;7;20;11;15;5;9;10;10;8;17;6;10
14/04/2017;6;11;7;30;10;17;5;7;11;10;11;13;7;11
14/04/2017;7;9;9;28;7;13;6;7;10;14;11;16;6;14
14/04/2017;8;10;8;34;4;11;6;11;13;13;13;18;7;16
14/04/2017;9;12;11;26;5;n/d;5;9;12;14;12;16;8;15
14/04/2017;10;10;9;23;7;n/d;6;7;9;14;12;9;7;11
14/04/2017;11;9;7;19;7;10;6;9;9;11;10;9;6;14
14/04/2017;12;6;9;21;9;8;3;6;11;14;7;14;9;8
14/04/2017;13;7;6;15;6;12;2;5;8;12;6;11;7;8
14/04/2017;14;9;7;15;7;8;6;10;8;12;7;13;6;12
14/04/2017;15;12;13;19;7;9;5;6;7;12;6;12;14;11
14/04/2017;16;12;12;25;11;10;7;5;7;14;11;13;14;16
14/04/2017;17;14;14;22;7;9;8;3;11;17;11;15;12;10
14/04/2017;18;15;18;24;5;7;8;2;13;20;11;17;14;17
14/04/2017;19;15;19;24;5;9;7;7;14;21;10;19;13;21
14/04/2017;20;16;16;19;1;10;6;5;16;23;14;21;11;20
14/04/2017;21;17;17;26;6;19;4;10;14;22;18;24;15;20
14/04/2017;22;19;18;28;9;16;4;7;14;22;17;33;14;18
14/04/2017;23;19;12;20;10;15;8;3;18;21;16;18;19;17
14/04/2017;24;15;11;15;7;13;7;9;11;16;13;20;12;12
15/04/2017;1;10;8;16;6;11;7;9;9;15;11;10;9;12
15/04/2017;2;10;15;14;6;16;n/d;6;8;11;10;11;9;16
15/04/2017;3;11;13;17;10;18;n/d;4;10;13;14;10;9;9
15/04/2017;4;13;11;28;11;13;n/d;7;8;14;12;15;7;10
15/04/2017;5;12;12;20;11;14;10;9;9;13;14;10;8;10
15/04/2017;6;10;10;18;13;13;6;11;8;12;10;11;6;11
15/04/2017;7;9;9;22;12;8;6;8;7;10;7;10;7;7
15/04/2017;8;8;12;24;9;7;4;5;5;10;11;10;5;7
15/04/2017;9;8;17;22;4;10;5;2;6;10;9;11;7;7
15/04/2017;10;7;8;21;4;7;6;4;7;9;9;12;7;5
15/04/2017;11;8;7;23;2;10;4;2;6;9;8;12;5;8
15/04/2017;12;9;9;24;1;7;1;n/d;n/d;9;5;11;6;6
15/04/2017;13;8;11;28;1;8;3;4;6;9;5;10;7;11
15/04/2017;14;6;10;17;5;9;4;3;6;8;6;12;4;8
15/04/2017;15;5;9;15;4;10;1;n/d;6;9;5;8;2;5
15/04/2017;16;7;5;19;5;8;2;n/d;7;10;6;9;3;11
15/04/2017;17;7;6;16;3;8;4;n/d;9;10;7;10;2;12
15/04/2017;18;8;7;19;7;5;9;3;6;12;6;9;3;11
15/04/2017;19;7;4;16;4;6;5;3;4;10;8;11;4;11
15/04/2017;20;7;3;22;3;6;n/d;2;4;12;7;13;4;9
15/04/2017;21;8;4;17;5;7;n/d;1;6;12;6;13;6;12
15/04/2017;22;7;3;14;8;7;n/d;2;6;10;4;12;5;8
15/04/2017;23;6;1;17;5;5;n/d;2;7;8;6;10;4;7
15/04/2017;24;5;6;7;3;5;n/d;1;5;9;6;17;4;5
16/04/2017;1;5;6;20;3;8;n/d;1;5;6;5;6;5;9
16/04/2017;2;6;5;16;2;8;n/d;2;6;6;7;4;5;6
16/04/2017;3;6;5;13;4;5;n/d;4;n/d;6;12;2;4;4
16/04/2017;4;6;6;16;6;3;n/d;2;5;6;8;6;6;5
16/04/2017;5;5;6;14;5;6;n/d;0;8;6;8;5;3;6
16/04/2017;6;5;8;21;2;9;n/d;2;6;7;6;5;5;4
16/04/2017;7;7;10;17;2;4;2;2;4;7;7;7;5;8
16/04/2017;8;7;9;12;1;2;4;4;5;10;12;7;4;6
16/04/2017;9;9;11;14;0;5;6;6;4;9;9;8;4;10
16/04/2017;10;6;9;9;3;7;8;4;8;10;8;5;5;9
16/04/2017;11;5;6;17;5;4;4;3;8;8;6;7;4;6
16/04/2017;12;6;8;2;4;7;1;3;6;8;5;7;2;8
16/04/2017;13;7;7;8;2;8;2;3;8;8;4;7;2;5
16/04/2017;14;7;5;8;1;9;3;5;9;10;3;7;4;4
16/04/2017;15;7;6;17;1;7;2;4;n/d;10;10;6;5;6
16/04/2017;16;7;6;17;10;6;2;3;n/d;10;11;16;5;14
16/04/2017;17;7;5;14;7;9;1;3;n/d;11;9;11;6;9
16/04/2017;18;8;5;22;6;10;0;4;n/d;11;11;12;9;13
16/04/2017;19;9;6;14;7;12;1;5;11;12;10;16;7;9
16/04/2017;20;10;9;29;6;18;3;3;8;13;9;17;4;13
16/04/2017;21;10;7;18;5;11;2;1;7;13;8;14;11;9
16/04/2017;22;7;12;17;6;11;4;3;6;10;10;15;9;6
16/04/2017;23;8;10;21;8;8;4;2;4;9;6;10;7;5
16/04/2017;24;6;7;18;7;10;3;4;3;8;9;10;5;4
17/04/2017;1;7;8;15;7;9;4;3;5;8;9;7;4;5
17/04/2017;2;7;7;15;4;9;3;4;2;6;10;4;4;5
17/04/2017;3;n/d;4;9;2;8;6;3;5;7;7;4;4;6
17/04/2017;4;n/d;8;15;6;7;6;1;7;8;5;5;3;6
17/04/2017;5;6;8;20;13;7;2;5;13;10;8;7;5;11
17/04/2017;6;7;10;22;7;5;3;6;10;8;6;7;7;9
17/04/2017;7;8;7;12;1;7;5;5;9;8;6;6;5;6
17/04/2017;8;8;8;22;4;8;3;4;10;8;11;8;9;8
17/04/2017;9;8;9;17;7;7;7;3;11;10;9;10;8;9
17/04/2017;10;7;13;15;9;6;11;5;7;11;10;9;5;13
17/04/2017;11;7;8;15;4;2;12;6;4;10;8;7;3;7
17/04/2017;12;4;7;14;0;3;8;8;4;8;5;4;2;1
17/04/2017;13;5;5;11;0;5;2;4;2;7;5;7;4;3
17/04/2017;14;6;3;15;2;3;1;1;3;8;8;9;5;4
17/04/2017;15;8;5;13;3;3;1;4;5;10;7;10;3;4
17/04/2017;16;7;9;11;2;6;0;2;4;9;7;7;5;11
17/04/2017;17;6;6;17;3;9;1;3;2;7;7;12;2;10
17/04/2017;18;8;7;8;6;8;1;4;4;8;8;16;1;13
17/04/2017;19;8;5;13;5;5;2;5;3;11;9;7;5;13
17/04/2017;20;9;9;12;5;7;4;5;7;11;9;7;14;14
17/04/2017;21;11;9;16;4;5;6;5;10;11;8;10;11;13
17/04/2017;22;11;9;11;5;6;7;4;10;11;8;7;7;13
17/04/2017;23;8;9;11;11;7;8;3;9;10;11;7;7;10
17/04/2017;24;6;8;7;6;7;7;8;7;8;8;8;6;12
18/04/2017;1;8;8;9;3;9;5;8;4;9;6;4;4;8
18/04/2017;2;9;12;9;3;7;4;11;1;9;7;5;9;10
18/04/2017;3;7;7;9;4;8;3;9;6;8;7;7;8;10
18/04/2017;4;8;6;9;2;6;3;11;5;7;7;10;6;13
18/04/2017;5;8;6;23;2;5;7;8;5;8;10;21;4;15
18/04/2017;6;9;6;24;8;14;8;10;8;7;12;18;7;9
18/04/2017;7;10;10;15;7;13;6;n/d;8;8;9;10;5;11
18/04/2017;8;11;7;20;5;7;2;n/d;6;10;9;12;3;12
18/04/2017;9;9;4;21;5;4;3;3;6;9;6;11;2;12
18/04/2017;10;n/d;6;18;4;3;6;2;6;7;8;8;6;9
18/04/2017;11;n/d;5;18;5;4;6;3;3;8;9;12;6;12
18/04/2017;12;n/d;8;13;6;6;n/d;7;3;9;6;11;5;18
18/04/2017;13;n/d;10;20;5;4;n/d;7;5;9;7;9;3;14
18/04/2017;14;15;8;15;4;4;n/d;4;8;8;7;8;3;8
18/04/2017;15;8;4;12;3;7;n/d;6;5;7;8;10;1;6
18/04/2017;16;7;6;21;3;5;0;5;2;6;7;8;2;8
18/04/2017;17;6;5;12;3;8;1;2;2;5;6;7;5;7
18/04/2017;18;6;2;12;3;8;1;3;5;6;4;10;8;14
18/04/2017;19;6;3;20;4;6;1;3;n/d;7;2;12;6;17
18/04/2017;20;6;5;15;0;11;6;2;10;8;4;11;10;10
18/04/2017;21;6;4;9;0;10;5;6;7;8;10;10;8;11
18/04/2017;22;6;4;11;6;11;5;9;4;7;7;6;5;11
18/04/2017;23;6;6;9;5;14;2;9;4;7;8;10;7;8
18/04/2017;24;7;6;13;9;10;2;6;4;8;6;6;8;7
19/04/2017;1;7;7;11;8;7;5;6;6;8;7;4;8;6
19/04/2017;2;7;8;13;9;7;5;5;7;11;10;6;10;17
19/04/2017;3;8;12;19;8;11;7;8;7;11;11;13;13;9
19/04/2017;4;7;12;24;11;17;8;8;11;n/d;14;23;16;16
19/04/2017;5;7;15;25;11;15;6;15;17;n/d;17;20;17;25
19/04/2017;6;7;19;33;15;22;5;14;19;n/d;19;23;23;27
19/04/2017;7;8;19;30;14;24;13;13;21;19;23;24;24;28
19/04/2017;8;10;20;36;13;21;15;16;25;27;28;32;24;31
19/04/2017;9;11;22;30;12;14;12;7;25;29;21;28;16;32
19/04/2017;10;13;15;27;11;21;17;14;18;32;19;23;11;22
19/04/2017;11;13;12;14;10;15;11;13;7;25;19;18;6;19
19/04/2017;12;12;11;19;8;10;7;9;10;14;9;11;4;8
19/04/2017;13;12;6;20;13;8;4;10;9;13;10;7;4;12
19/04/2017;14;9;5;15;11;18;4;11;7;10;6;14;5;14
19/04/2017;15;7;10;10;11;13;3;8;10;9;3;11;8;14
19/04/2017;16;8;7;9;11;13;5;12;8;9;6;8;8;12
19/04/2017;17;8;3;16;8;12;4;10;8;11;9;11;7;10
19/04/2017;18;9;6;15;6;10;4;9;6;n/d;8;10;8;17
19/04/2017;19;8;11;20;12;9;6;8;6;n/d;16;16;8;21
19/04/2017;20;7;14;13;10;16;11;9;12;13;13;14;14;20
19/04/2017;21;7;15;16;6;16;12;10;11;14;15;17;12;22
19/04/2017;22;6;12;22;8;11;10;16;15;18;17;25;14;22
19/04/2017;23;7;17;21;9;11;10;17;14;16;15;18;14;21
19/04/2017;24;6;15;17;10;13;10;12;17;18;19;18;17;20
20/04/2017;1;8;18;18;11;13;11;13;14;18;17;18;16;22
20/04/2017;2;8;15;19;7;14;10;15;16;18;18;19;18;18
20/04/2017;3;9;16;24;11;18;17;16;17;16;19;15;20;25
20/04/2017;4;9;20;51;10;13;18;14;20;17;14;23;19;24
20/04/2017;5;9;20;28;11;22;19;11;19;20;21;29;19;31
20/04/2017;6;9;23;31;9;24;20;16;21;n/d;16;27;21;32
20/04/2017;7;12;21;32;6;21;16;13;23;n/d;19;24;17;27
20/04/2017;8;16;20;33;3;18;8;10;19;10;18;26;13;27
20/04/2017;9;16;15;22;2;14;6;8;9;22;7;23;8;20
20/04/2017;10;16;11;18;3;8;9;6;9;14;9;16;7;13
20/04/2017;11;13;10;20;3;4;7;4;9;10;7;13;7;14
20/04/2017;12;11;9;23;2;3;5;7;9;12;6;11;7;17
20/04/2017;13;9;12;41;3;6;5;5;8;14;7;14;9;15
20/04/2017;14;9;14;27;3;7;8;3;6;12;9;15;9;14
20/04/2017;15;11;9;24;1;8;11;6;8;14;10;9;8;12
20/04/2017;16;10;6;13;2;8;9;5;6;15;7;14;11;17
20/04/2017;17;8;11;11;4;9;8;6;9;14;7;16;12;14
20/04/2017;18;8;13;23;7;13;9;7;9;13;13;13;13;17
20/04/2017;19;8;13;25;5;13;7;7;11;16;14;19;12;20
20/04/2017;20;7;13;32;4;15;16;8;16;17;15;20;17;26
20/04/2017;21;8;15;26;6;14;18;7;15;21;21;20;22;23
20/04/2017;22;8;18;41;6;12;13;8;17;22;26;25;20;24
20/04/2017;23;8;21;35;7;15;13;7;18;21;23;29;18;24
20/04/2017;24;11;20;37;7;18;13;7;14;15;14;16;18;20
21/04/2017;1;10;14;44;7;16;15;9;37;9;14;25;24;19
21/04/2017;2;10;21;31;7;15;16;10;24;18;18;26;26;17
21/04/2017;3;10;27;29;5;19;13;10;18;18;18;22;22;26
21/04/2017;4;10;24;37;7;16;18;15;25;26;19;33;24;33
21/04/2017;5;12;24;42;10;21;20;15;24;25;21;43;27;35
21/04/2017;6;12;29;53;12;21;21;12;28;n/d;26;44;34;37
21/04/2017;7;18;25;44;11;25;22;13;35;n/d;35;35;33;46
21/04/2017;8;21;34;42;9;25;16;14;35;n/d;29;28;26;38
21/04/2017;9;21;23;37;12;19;13;18;28;n/d;26;26;21;34
21/04/2017;10;18;20;29;7;21;12;15;21;28;25;23;21;23
21/04/2017;11;16;21;30;3;12;14;12;18;25;24;22;20;20
21/04/2017;12;18;16;28;8;11;10;13;18;24;17;28;18;21
21/04/2017;13;15;19;23;7;12;13;9;12;25;19;23;17;23
21/04/2017;14;16;17;24;6;13;12;11;14;23;15;20;13;16
21/04/2017;15;14;20;21;6;13;10;11;8;21;14;14;10;13
21/04/2017;16;11;10;16;6;14;8;10;14;18;9;22;11;18
21/04/2017;17;9;11;19;8;14;11;11;9;17;11;19;12;15
21/04/2017;18;9;14;19;9;16;13;15;9;18;13;19;10;13
21/04/2017;19;8;12;14;7;22;10;12;9;17;17;16;7;22
21/04/2017;20;10;18;19;6;26;19;11;11;20;16;17;10;19
21/04/2017;21;10;12;21;12;20;16;14;11;18;14;20;12;24
21/04/2017;22;10;16;26;11;17;11;11;16;19;18;22;13;28
21/04/2017;23;10;19;27;13;19;21;13;15;17;19;15;16;21
21/04/2017;24;11;19;23;10;14;16;12;10;17;10;28;18;22
22/04/2017;1;11;18;18;11;15;12;14;13;19;16;27;14;19
22/04/2017;2;11;22;17;12;18;17;13;18;20;19;27;15;25
22/04/2017;3;12;17;19;9;11;13;13;14;21;20;26;17;20
22/04/2017;4;13;19;13;16;14;15;15;21;22;22;23;17;17
22/04/2017;5;14;17;26;13;18;13;17;21;23;28;26;13;25
22/04/2017;6;12;21;22;9;19;15;18;21;22;18;33;14;19
22/04/2017;7;13;22;18;12;20;15;18;20;22;22;28;19;23
22/04/2017;8;12;21;20;20;22;17;20;24;23;18;23;16;18
22/04/2017;9;13;28;20;13;25;18;15;19;23;16;23;18;19
22/04/2017;10;12;22;15;9;25;16;10;19;27;18;27;16;22
22/04/2017;11;11;11;17;9;20;15;9;10;23;14;22;11;18
22/04/2017;12;12;13;14;8;15;11;13;7;20;13;14;8;16
22/04/2017;13;11;12;12;8;15;11;9;9;19;12;18;6;18
22/04/2017;14;11;11;18;19;12;10;11;9;16;10;11;7;9
22/04/2017;15;10;17;16;9;13;6;13;12;15;18;13;14;8
22/04/2017;16;11;12;12;13;15;6;8;17;17;17;17;10;22
22/04/2017;17;11;8;19;9;11;6;13;13;19;12;20;11;22
22/04/2017;18;10;13;13;15;13;16;14;12;15;11;18;9;20
22/04/2017;19;10;13;15;12;11;7;16;9;14;9;10;6;22
22/04/2017;20;9;12;8;9;10;9;11;5;14;11;12;8;18
22/04/2017;21;10;12;11;5;15;12;8;8;13;10;17;11;14
22/04/2017;22;9;14;13;7;9;10;5;8;14;11;23;15;20
22/04/2017;23;9;11;16;7;10;7;7;12;15;11;15;14;21
22/04/2017;24;9;10;26;6;11;10;9;16;14;13;15;13;17
23/04/2017;1;9;8;15;9;9;14;10;10;13;9;14;10;9
23/04/2017;2;9;9;15;13;8;10;11;9;10;9;10;9;8
23/04/2017;3;10;9;15;7;6;8;8;11;10;9;12;11;11
23/04/2017;4;9;8;16;7;6;6;6;8;10;9;10;9;14
23/04/2017;5;9;13;14;5;9;4;4;8;10;10;10;8;20
23/04/2017;6;9;12;19;6;11;9;5;9;10;10;13;8;20
23/04/2017;7;8;10;20;6;12;9;4;10;10;12;16;10;17
23/04/2017;8;9;11;14;6;7;8;3;10;11;7;13;8;11
23/04/2017;9;9;9;11;4;5;4;3;5;10;5;11;6;8
23/04/2017;10;8;7;7;3;5;1;4;4;5;3;15;5;7
23/04/2017;11;7;4;14;0;3;1;4;5;6;3;11;4;7
23/04/2017;12;7;6;9;0;3;0;3;5;5;3;10;4;13
23/04/2017;13;7;4;14;2;5;4;4;6;10;4;17;3;11
23/04/2017;14;8;6;13;3;4;4;3;10;5;7;13;7;10
23/04/2017;15;9;13;13;3;3;5;3;6;7;6;10;7;9
23/04/2017;16;7;10;14;5;4;4;3;2;9;7;9;7;9
23/04/2017;17;8;8;17;3;4;4;1;5;9;5;12;8;12
23/04/2017;18;8;5;19;4;4;5;0;7;8;6;10;6;14
23/04/2017;19;8;7;14;n/d;6;3;5;10;9;9;12;6;14
23/04/2017;20;7;10;23;n/d;10;3;4;10;11;10;12;7;21
23/04/2017;21;8;10;18;3;8;8;3;9;11;10;12;8;18
23/04/2017;22;7;16;18;6;8;10;3;9;13;11;18;8;18
23/04/2017;23;8;11;17;5;13;8;5;13;14;10;14;12;14
23/04/2017;24;9;10;14;5;11;5;9;9;12;10;16;11;13
24/04/2017;1;10;8;11;6;10;5;8;8;11;13;18;9;17
24/04/2017;2;8;11;19;7;7;12;8;14;10;10;14;9;13
24/04/2017;3;9;11;15;8;9;9;5;13;12;12;20;14;16
24/04/2017;4;8;13;26;6;11;7;8;12;12;10;24;12;13
24/04/2017;5;10;13;36;6;12;7;9;15;11;13;28;11;13
24/04/2017;6;11;16;31;4;13;13;10;14;11;20;33;11;30
24/04/2017;7;16;13;25;3;17;10;7;18;14;16;20;18;22
24/04/2017;8;21;17;23;4;14;11;13;22;20;14;15;7;19
24/04/2017;9;28;11;23;2;14;10;12;16;21;14;19;7;16
24/04/2017;10;25;9;20;0;10;6;7;8;18;13;12;8;7
24/04/2017;11;22;10;19;5;10;4;3;8;17;14;15;5;11
24/04/2017;12;17;11;20;4;7;4;9;12;14;11;17;8;14
24/04/2017;13;16;11;18;3;10;5;9;10;16;13;14;9;12
24/04/2017;14;16;8;15;5;6;4;9;6;17;15;13;7;11
24/04/2017;15;14;9;17;5;11;7;8;4;14;10;9;8;10
24/04/2017;16;13;9;17;7;14;7;5;11;12;7;14;7;10
24/04/2017;17;10;11;16;12;15;7;6;8;11;9;12;9;11
24/04/2017;18;9;13;17;9;9;7;7;6;12;9;17;9;8
24/04/2017;19;10;15;15;5;9;6;8;9;13;11;12;7;12
24/04/2017;20;9;9;21;8;8;3;6;7;13;10;13;9;15
24/04/2017;21;9;10;15;7;5;n/d;5;4;12;6;15;6;8
24/04/2017;22;9;8;10;4;6;7;2;6;9;4;18;3;6
24/04/2017;23;8;6;12;4;8;5;3;8;7;4;13;4;4
24/04/2017;24;8;6;15;3;10;0;2;4;6;6;9;5;5
25/04/2017;1;8;7;7;5;7;4;4;9;7;8;6;4;6
25/04/2017;2;8;9;8;4;4;6;4;8;7;11;10;4;6
25/04/2017;3;8;8;12;4;4;6;1;9;10;14;9;6;7
25/04/2017;4;8;6;14;7;7;7;0;9;11;13;12;4;8
25/04/2017;5;8;3;21;5;6;6;3;10;9;9;16;3;11
25/04/2017;6;8;2;3;6;5;4;6;7;6;7;13;3;8
25/04/2017;7;7;3;18;9;4;3;6;4;5;6;20;3;9
25/04/2017;8;9;4;25;6;8;3;3;6;5;5;15;4;9
25/04/2017;9;12;12;21;2;8;3;0;7;7;6;10;7;14
25/04/2017;10;16;9;12;6;6;2;7;6;7;7;13;6;11
25/04/2017;11;17;6;17;7;9;3;5;5;7;11;17;4;11
25/04/2017;12;14;7;16;3;8;2;4;6;9;9;12;3;11
